epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
145,11309.386174157304,0.23708899745559303,0.1248878078760933,0.4403579854718496,1.6778269477322538,1.5996457812741065,1.642703328399299,1.2791600401066272,0.29772076248023155,0.16020558880607577,0.4579263512863074,2.309769e-05,2.309769e-05,2.309769e-05
146,11387.343195505618,0.23234721750648116,0.12239005171857144,0.43155082576241266,1.6946052172095767,1.615642239086848,1.659130361683292,1.2919516405076936,0.29176634723062694,0.15700147702995426,0.44876782426058126,2.309769e-05,2.309769e-05,2.309769e-05
147,11465.300216853933,0.22770027315635152,0.1199422506842,0.4229198092471644,1.7115512693816723,1.6317986614777162,1.675721665300125,1.3048711569127704,0.2859310202860144,0.15386144748935515,0.43979246777536957,2.309769e-05,2.309769e-05,2.309769e-05
148,11543.257238202248,0.2231462676932245,0.11754340567051601,0.4144614130622211,1.728666782075489,1.6481166480924934,1.6924788819531262,1.317919868481898,0.2802123998802941,0.15078421853956805,0.4309966184198622,2.309769e-05,2.309769e-05,2.309769e-05
149,11621.214259550561,0.21868334233936,0.11519253755710566,0.4061721848009766,1.7459534498962441,1.6645978145734184,1.7094036707726576,1.331099067166717,0.27460815188268817,0.14776853416877667,0.4223766860514649,2.309769e-05,2.309769e-05,2.309769e-05
150,11699.171280898878,0.2143096754925728,0.11288868680596356,0.39804874110495714,1.7634129843952064,1.6812437927191526,1.726497707480384,1.3444100578383842,0.26911598884503446,0.14481316348540116,0.41392915233043565,2.309769e-05,2.309769e-05,2.309769e-05
151,11777.12830224719,0.2100234819827213,0.11063091306984428,0.39008776628285796,1.7810471142391586,1.6980562306463443,1.743762684555188,1.3578541584167683,0.2637336690681337,0.14191690021569311,0.40565056928382687,2.309769e-05,2.309769e-05,2.309769e-05
152,11855.085323595506,0.2058230123430669,0.1084182948084474,0.38228601095720083,1.79885758538155,1.7150367929528076,1.7612003114007397,1.3714327000009359,0.25845899568677105,0.13907856221137926,0.3975375578981504,2.309769e-05,2.309769e-05,2.309769e-05
153,11933.04234494382,0.20170655209620558,0.10624992891227845,0.3746402907380568,1.8168461612353655,1.7321871608823356,1.7788123145147472,1.3851470270009452,0.25328981577303566,0.1362969909671517,0.38958680674018736,2.309769e-05,2.309769e-05,2.309769e-05
154,12010.999366292135,0.19767242105428148,0.10412493033403289,0.3671474849232957,1.8350146228477193,1.749509032491159,1.7966004376598947,1.3989984972709546,0.24822401945757497,0.13357105114780865,0.38179507060538365,2.309769e-05,2.309769e-05,2.309769e-05
155,12088.95638764045,0.1937189726331958,0.10204243172735221,0.3598045352248297,1.8533647690761965,1.7670041228160707,1.8145664420364938,1.4129884822436642,0.2432595390684234,0.13089963012485245,0.3741591691932759,2.309769e-05,2.309769e-05,2.309769e-05
156,12166.913408988765,0.18984459318053187,0.10000158309280516,0.3526084445203331,1.8718984167669588,1.7846741640442316,1.8327121064568588,1.4271183670661012,0.2383943482870549,0.1282816375223554,0.36667598580941035,2.309769e-05,2.309769e-05,2.309769e-05
157,12244.87043033708,0.18604770131692125,0.09800155143094907,0.34555627562992647,1.8906174009346284,1.802520905684674,1.8510392275214276,1.4413895507367622,0.23362646132131384,0.1257160047719083,0.3593424660932222,2.309769e-05,2.309769e-05,2.309769e-05
158,12322.827451685393,0.18232674729058285,0.09604152040233009,0.33864515011732793,1.9095235749439747,1.8205461147415207,1.8695496197966417,1.4558034462441298,0.22895393209488757,0.12320168467647015,0.35215561677135776,2.309769e-05,2.309769e-05,2.309769e-05
159,12400.78447303371,0.1786802123447712,0.0941206899942835,0.33187224711498137,1.9286188106934143,1.838751575888936,1.8882451159946083,1.470361480706571,0.22437485345298983,0.12073765098294074,0.3451125044359306,2.309769e-05,2.309769e-05,2.309769e-05
160,12478.741494382022,0.17510660809787576,0.09223827619439783,0.32523480217268175,1.947904998800348,1.857139091647825,1.907127567154554,1.4850650955136364,0.21988735638393003,0.11832289796328192,0.33821025434721197,2.309769e-05,2.309769e-05,2.309769e-05
161,12556.698515730337,0.17160447593591824,0.09039351067050985,0.3187301061292281,1.967384048788352,1.8757104825643036,1.9261988428260999,1.4999157464687731,0.2154896092562514,0.11595644000401628,0.3314460492602677,2.309769e-05,2.309769e-05,2.309769e-05
162,12634.655537078652,0.16817238641719984,0.08858564045709966,0.3123555040066435,1.9870578892762354,1.8944675873899464,1.9454608312543606,1.5149149039334608,0.21117981707112637,0.11363731120393594,0.3248171282750623,2.309769e-05,2.309769e-05,2.309769e-05
163,12712.612558426967,0.16480893868885585,0.08681392764795766,0.3061083939265106,2.0069284681689976,1.913412263263846,1.9649154395669044,1.5300640529727954,0.20695622072970382,0.11136456497985722,0.31832078570956107,2.309769e-05,2.309769e-05,2.309769e-05
164,12790.569579775281,0.16151275991507874,0.0850776490949985,0.2999862260479804,2.0269977528506877,1.9325463858964844,1.9845645939625733,1.5453646935025234,0.20281709631510977,0.10913727368026008,0.31195436999536985,2.309769e-05,2.309769e-05,2.309769e-05
165,12868.526601123596,0.15828250471677716,0.08337609611309853,0.29398650152702077,2.047267730379194,1.951871849755449,2.004410239902199,1.5608183404375484,0.19876075438880755,0.10695452820665487,0.30571528259546243,2.309769e-05,2.309769e-05,2.309769e-05
166,12946.483622471911,0.1551168546224416,0.08170857419083656,0.2881067714964804,2.0677404076829866,1.9713905682530035,2.024454342301221,1.576426523841924,0.1947855393010314,0.10481543764252177,0.2996009769435532,2.309769e-05,2.309769e-05,2.309769e-05
167,13024.440643820224,0.15201451752999276,0.08007440270701982,0.28234463606655075,2.0884178117598164,1.9911044739355337,2.044698885724233,1.5921907890803433,0.19088982851501077,0.10271912888967133,0.2936089574046821,2.309769e-05,2.309769e-05,2.309769e-05
168,13102.39766516854,0.1489742271793929,0.07847291465287942,0.27669774334521974,2.109301989877414,2.011015518674889,2.0651458745814755,1.6081126969711466,0.18707203194471056,0.10066474631187791,0.2877367782565885,2.309769e-05,2.309769e-05,2.309769e-05
169,13180.354686516854,0.14599474263580506,0.07690345635982183,0.27116378847831535,2.1303950097761892,2.0311256738616383,2.0857973333272906,1.6241938239408584,0.18333059130581633,0.09865145138564035,0.2819820426914567,2.309769e-05,2.309769e-05,2.309769e-05
170,13258.311707865169,0.14307484778308896,0.0753653872326254,0.26574051270874904,2.1516989598739507,2.0514369306002544,2.1066553066605636,1.640435762180267,0.1796639794797,0.09667842235792753,0.2763424018376276,2.309769e-05,2.309769e-05,2.309769e-05
171,13336.268729213483,0.14021335082742717,0.07385807948797289,0.260425702454574,2.1732159494726906,2.071951299906257,2.127721859727169,1.6568401198020697,0.176070699890106,0.09474485391076899,0.270815553800875,2.309769e-05,2.309769e-05,2.309769e-05
172,13414.225750561798,0.13740908381087863,0.07238091789821344,0.2552171884054826,2.1949481089674174,2.0926708129053195,2.148999078324441,1.6734085210000904,0.1725492858923039,0.0928499568325536,0.26539924272485754,2.309769e-05,2.309769e-05,2.309769e-05
173,13492.182771910113,0.13466090213466106,0.07093329954024917,0.25011284463737293,2.2168975900570915,2.113597521034373,2.1704890691076852,1.6901426062100913,0.16909830017445782,0.09099295769590254,0.26009125787036036,2.309769e-05,2.309769e-05,2.309769e-05
174,13570.139793258428,0.13196768409196785,0.06951463354944419,0.2451105877446255,2.239066565957662,2.134733496244716,2.192193959798762,1.7070440322721918,0.16571633417096868,0.08917309854198449,0.25488943271295317,2.309769e-05,2.309769e-05,2.309769e-05
175,13648.096814606743,0.12932833041012848,0.0681243408784553,0.24020837598973296,2.2614572316172388,2.1560808312071633,2.2141158993967496,1.7241144725949138,0.1624020074875493,0.0873896365711448,0.2497916440586941,2.309769e-05,2.309769e-05,2.309769e-05
176,13726.053835955056,0.1267417638019259,0.06676185406088618,0.23540420846993826,2.2840718039334114,2.1776416395192353,2.236257058390717,1.741355617320863,0.15915396733779827,0.08564184383972188,0.24479581117752017,2.309769e-05,2.309769e-05,2.309769e-05
177,13804.010857303372,0.12420692852588737,0.06542661697966846,0.23069612430053948,2.306912521972745,2.1994180559144274,2.2586196289746243,1.7587691734940716,0.1559708879910423,0.08392900696292745,0.23989989495396977,2.309769e-05,2.309769e-05,2.309769e-05
178,13881.967878651685,0.12172278995536963,0.0641180846400751,0.2260822018145287,2.329981647192473,2.2214122364735718,2.2812058252643705,1.7763568652290125,0.15285147023122148,0.0822504268236689,0.23510189705489037,2.309769e-05,2.309769e-05,2.309769e-05
179,13959.924900000002,0.11928833415626224,0.06283572294727359,0.22156055777823816,2.3532814636643975,2.243626358838308,2.304017883517014,1.7941204338813026,0.14979444082659704,0.08060541828719553,0.2303998591137926,2.309769e-05,2.309769e-05,2.309769e-05
180,14037.881921348315,0.11690256747313699,0.06157900848832812,0.21712934662267339,2.3768142783010417,2.266062622426691,2.3270580623521844,1.8120616382201156,0.1467985520100651,0.07899330992145162,0.22579186193151674,2.309769e-05,2.309769e-05,2.309769e-05
181,14115.83894269663,0.11456451612367424,0.060347428318561554,0.2127867596902199,2.400582421084052,2.2887232486509577,2.350328642975706,1.830182254602317,0.1438625809698638,0.07741344372302258,0.22127602469288637,2.309769e-05,2.309769e-05,2.309769e-05
182,14193.795964044944,0.11227322580120075,0.05914047975219032,0.20853102449641547,2.4245882452948924,2.311610481137467,2.3738319294054633,1.84848407714834,0.1409853293504665,0.07586517484856212,0.21685050419902865,2.309769e-05,2.309769e-05,2.309769e-05
183,14271.75298539326,0.11002776128517673,0.05795767015714651,0.20436040400648717,2.448834127747842,2.334726585948842,2.3975702486995183,1.8669689179198234,0.13816562276345717,0.07434787135159088,0.21251349411504805,2.309769e-05,2.309769e-05,2.309769e-05
184,14349.710006741574,0.1078272060594732,0.05679851675400358,0.20027319592635742,2.47332246902532,2.35807385180833,2.421545951186513,1.8856386070990216,0.13540231030818803,0.07286091392455905,0.2082632242327471,2.309769e-05,2.309769e-05,2.309769e-05
185,14427.667028089887,0.10567066193828373,0.05566254641892351,0.19626773200783026,2.4980556937155733,2.3816545903264137,2.4457614106983785,1.904494993170012,0.13269426410202426,0.07140369564606788,0.20409795974809217,2.309769e-05,2.309769e-05,2.309769e-05
186,14505.624049438204,0.10355724869951806,0.05454929549054503,0.19234237736767365,2.523036250652729,2.405471136229678,2.4702190248053624,1.923539943101712,0.13004037881998376,0.06997562173314652,0.20001600055313032,2.309769e-05,2.309769e-05,2.309769e-05
187,14583.581070786517,0.1014861037255277,0.053458309580734144,0.18849552982032022,2.5482666131592566,2.4295258475919748,2.494921215053416,1.9427753425327294,0.12743957124358413,0.0685761092984836,0.19601568054206772,2.309769e-05,2.309769e-05,2.309769e-05
188,14661.538092134833,0.09945638165101715,0.05238914338911946,0.1847256192239138,2.573749279290849,2.4538211060678945,2.51987042720395,1.9622030959580565,0.12489077981871244,0.06720458711251392,0.19209536693122636,2.309769e-05,2.309769e-05,2.309769e-05
189,14739.495113483146,0.0974672540179968,0.051341360521337066,0.18103110683943552,2.5994867720837576,2.478359317128574,2.54506913147599,1.9818251269176372,0.12239296422233817,0.06586049537026364,0.1882534595926018,2.309769e-05,2.309769e-05,2.309769e-05
190,14817.452134831461,0.09551790893763686,0.05031453331091032,0.17741048470264678,2.6254816398045953,2.5031429102998595,2.5705198227907498,2.0016433781868135,0.1199451049378914,0.06454328546285835,0.18448839040074977,2.309769e-05,2.309769e-05,2.309769e-05
