epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,1962.33,0.90542296,0.7078526,1.35723536,0.9352904000000001,0.94003668,0.94319412,0.6931896399999999,0.9923274400000001,0.62296364,1.500278,0.00080951904,0.00080951904,0.00080951904
26,2040.62,0.91020488,0.6990198799999999,1.34967716,0.95727104,0.92823676,0.9459164,0.6921067999999999,1.00738456,0.6205134,1.49381648,0.00079742025,0.00079742025,0.00079742025
27,2118.23,0.91056056,0.6948011199999999,1.35320432,0.94464128,0.93602916,0.9480415999999999,0.7031376,0.99663512,0.60728408,1.4741157599999999,0.00078532146,0.00078532146,0.00078532146
28,2196.18,0.90188592,0.700739,1.3521965599999999,0.9352904000000001,0.91934128,0.94084628,0.6883624,1.01105992,0.6232995600000001,1.49072404,0.00077322267,0.00077322267,0.00077322267
29,2274.31,0.89412024,0.67888444,1.34005404,0.95118892,0.9338837200000001,0.9490535999999999,0.7005064000000001,0.9888990799999999,0.5988268,1.46672552,0.00076112388,0.00076112388,0.00076112388
30,2351.79,0.88800452,0.67823236,1.34240548,0.94579496,0.93595832,0.9377192,0.6922889600000001,0.980096,0.5980363999999999,1.4885109200000002,0.00074902509,0.00074902509,0.00074902509
31,2428.97,0.88291632,0.68570164,1.3391648399999998,0.94518776,0.93183948,0.94552172,0.6930176,1.0187762,0.60674068,1.5037261199999998,0.0007369262999999999,0.0007369262999999999,0.0007369262999999999
32,2506.66,0.884013,0.67318368,1.33827564,0.9487904800000001,0.9286010800000001,0.9509258,0.70181188,0.9870515200000001,0.5874154,1.4659944,0.00072482751,0.00072482751,0.00072482751
33,2584.19,0.8809798400000001,0.67078284,1.3430773200000001,0.95638048,0.9296738,0.94995428,0.70854168,0.95936776,0.57100472,1.46000712,0.00071272872,0.00071272872,0.00071272872
34,2662.06,0.8833708,0.6751596799999999,1.33768284,0.9613999999999999,0.92917792,0.95157348,0.71069724,0.97699368,0.579215,1.46635008,0.00070062993,0.00070062993,0.00070062993
35,2739.68,0.8784308,0.66667276,1.3307273199999998,0.96821076,0.9351082399999999,0.952798,0.7070641599999999,0.9710656799999999,0.57361304,1.45951312,0.00068853114,0.00068853114,0.00068853114
36,2817.22,0.87970532,0.65903552,1.32735824,0.97145928,0.9322544,0.95695732,0.7141279199999999,0.95399304,0.56111484,1.42886536,0.0006764323499999999,0.0006764323499999999,0.0006764323499999999
37,2894.79,0.8689459999999999,0.64505532,1.3294527999999999,0.95417432,0.94134216,0.9525450000000001,0.7100596800000001,0.9665109999999999,0.5761027999999999,1.44645176,0.00066433356,0.00066433356,0.00066433356
38,2973.04,0.8634527200000001,0.66044836,1.32264548,0.96880784,0.92873264,0.95324328,0.7136624,0.9576881599999999,0.55815084,1.44120548,0.00065223477,0.00065223477,0.00065223477
39,3050.99,0.8540469599999999,0.6516848,1.31658904,0.96102556,0.93576604,0.95417432,0.71572688,0.94954704,0.55040492,1.43945672,0.00064013598,0.00064013598,0.00064013598
40,3129.08,0.87343152,0.6463002,1.32944292,0.9507132800000001,0.9389335999999999,0.95170504,0.70510088,0.96365568,0.56809012,1.44903044,0.00062803719,0.00062803719,0.00062803719
41,3207.12,0.85673432,0.6395620399999999,1.31900964,0.9729772799999999,0.92822664,0.95493332,0.7150286,0.9628751600000001,0.54531672,1.4391504400000001,0.0006159383999999999,0.0006159383999999999,0.0006159383999999999
42,3285.21,0.85275268,0.63026496,1.31510704,0.97321004,0.9271944,0.95443744,0.72076664,0.94812432,0.5472729599999999,1.43675948,0.00060383961,0.00060383961,0.00060383961
43,3363.21,0.8412523599999999,0.63683516,1.3111056399999999,0.96078268,0.93739536,0.95378976,0.71648588,0.95694716,0.53636544,1.44812148,0.00059174082,0.00059174082,0.00059174082
44,3441.49,0.83507736,0.631826,1.3092975999999998,0.9573823600000001,0.94311316,0.95825268,0.7227197999999999,0.9551687600000001,0.53568372,1.43312364,0.00057964203,0.00057964203,0.00057964203
45,3519.8,0.84962072,0.6203553199999999,1.31099696,0.96532656,0.93768884,0.9556822,0.72269956,0.93386748,0.542659,1.4323826400000002,0.0005675432399999999,0.0005675432399999999,0.0005675432399999999
46,3597.63,0.83899972,0.6092205599999999,1.30535548,0.97186408,0.92999764,0.9542147999999999,0.71881348,0.94668184,0.5421847599999999,1.43474396,0.0005554444499999999,0.0005554444499999999,0.0005554444499999999
47,3675.77,0.84193408,0.615771,1.3052072799999999,0.97973744,0.9324972800000001,0.95769608,0.722062,0.94170232,0.52705848,1.42468612,0.00054334566,0.00054334566,0.00054334566
48,3753.67,0.8348106,0.61228336,1.30374504,0.9678059600000001,0.93308424,0.9568662400000001,0.7235294,0.94144544,0.54017912,1.41909404,0.00053124687,0.00053124687,0.00053124687
49,3831.42,0.83992844,0.60586136,1.299467,0.9585664,0.94322448,0.9531016,0.7174574,0.95280744,0.5515213600000001,1.42941864,0.00051914808,0.00051914808,0.00051914808
50,3909.56,0.8357788399999999,0.59587268,1.2990125199999998,0.97436372,0.93790136,0.95508512,0.71979512,0.94992248,0.5413252000000001,1.4209910000000001,0.0005070492899999999,0.0005070492899999999,0.0005070492899999999
51,3987.51,0.82669912,0.60961576,1.29537668,0.9580199199999999,0.93940924,0.9574532000000001,0.7285893999999999,0.93778984,0.5302595999999999,1.40763324,0.0004949505,0.0004949505,0.0004949505
52,4065.86,0.8389108,0.60756072,1.29759968,0.97047764,0.93546244,0.95865748,0.7308158,0.92716884,0.5349130799999999,1.40145824,0.00048285171,0.00048285171,0.00048285171
53,4143.94,0.8259482399999999,0.58676332,1.2942898799999998,0.9589712,0.9390651600000001,0.95513572,0.72819472,0.93002416,0.52998296,1.40664524,0.00047075291999999996,0.00047075291999999996,0.00047075291999999996
54,4222.15,0.834366,0.6001013199999999,1.30043524,0.97682288,0.93095904,0.95298016,0.7214548,0.94617796,0.54461524,1.42471576,0.00045865413,0.00045865413,0.00045865413
55,4300.13,0.82264832,0.58293976,1.29386504,0.97918084,0.93480464,0.95614772,0.72486524,0.93324504,0.5234918000000001,1.41726624,0.00044655534,0.00044655534,0.00044655534
56,4377.99,0.8151098800000001,0.5808452,1.28824332,0.96981984,0.9434370000000001,0.95987188,0.7287209600000001,0.9195513599999999,0.5235906,1.40012444,0.00043445655,0.00043445655,0.00043445655
57,4456.26,0.8067909200000001,0.58989528,1.28090248,0.97188432,0.941413,0.96021596,0.7290650399999999,0.940082,0.531544,1.42023024,0.00042235776,0.00042235776,0.00042235776
58,4533.98,0.80583256,0.57288192,1.2799046,0.9701942800000001,0.93762812,0.95690672,0.73550136,0.91626132,0.52450944,1.39450272,0.00041025896999999996,0.00041025896999999996,0.00041025896999999996
59,4611.28,0.80038868,0.5800943199999999,1.28088272,0.9787355600000001,0.9353612400000001,0.9591837200000001,0.7334976,0.92191268,0.51870988,1.39928464,0.00039816018,0.00039816018,0.00039816018
60,4688.68,0.80394548,0.57276336,1.2790154,0.9621691200000001,0.940401,0.9594772,0.73321424,0.92240668,0.5157854000000001,1.4042937999999998,0.00038606138999999995,0.00038606138999999995,0.00038606138999999995
61,4764.88,0.79951924,0.5556018,1.27485592,0.9754668,0.9314852800000001,0.9604588399999999,0.72205188,0.939835,0.5318404,1.42216672,0.00037396259999999997,0.00037396259999999997,0.00037396259999999997
62,4842.17,0.79387776,0.56472104,1.27364068,0.96154168,0.9443984000000001,0.96198696,0.7342566,0.9251434399999999,0.5140366399999999,1.40736648,0.00036186381000000004,0.00036186381000000004,0.00036186381000000004
63,4919.68,0.8071959999999999,0.55967236,1.28181144,0.9796463599999999,0.9314650400000001,0.96235128,0.7337506,0.9254694800000001,0.51241632,1.39541168,0.00034976502,0.00034976502,0.00034976502
64,4997.23,0.7994896,0.55822988,1.27656516,0.97808788,0.93290208,0.96186552,0.7383248400000001,0.91658736,0.5076936799999999,1.39346532,0.00033766623000000003,0.00033766623000000003,0.00033766623000000003
65,5074.26,0.78700128,0.55582904,1.27023208,0.9742018,0.93713224,0.9610458,0.73514716,0.9292436399999999,0.5116753199999999,1.4008061600000001,0.00032556744,0.00032556744,0.00032556744
66,5151.74,0.79792856,0.5598403200000001,1.2706470399999998,0.9750822400000001,0.93734476,0.95964924,0.7325766800000001,0.93038972,0.51022296,1.3983658,0.00031346865,0.00031346865,0.00031346865
67,5227.44,0.78880932,0.55181776,1.27099284,0.9705889600000001,0.9404414799999999,0.9619970800000001,0.73792004,0.91702208,0.50611288,1.39469044,0.00030136986,0.00030136986,0.00030136986
68,5304.59,0.78099424,0.53709656,1.25603452,0.97251176,0.9390854000000001,0.95783776,0.73752536,0.91623168,0.51066756,1.3885253199999998,0.00028927107,0.00028927107,0.00028927107
69,5381.84,0.77993708,0.54554396,1.2624367600000002,0.96753272,0.9470093599999999,0.96072196,0.7381224399999999,0.91401856,0.51101336,1.38580832,0.00027717228000000003,0.00027717228000000003,0.00027717228000000003
70,5459.61,0.7785934,0.5379264800000001,1.25462168,0.97710624,0.9434066400000001,0.9630192,0.7460059200000001,0.8994752,0.49751728,1.3710871199999999,0.00026507349,0.00026507349,0.00026507349
71,5537.46,0.78894764,0.53899352,1.2620712,0.96817028,0.9399860800000001,0.9578074,0.73976188,0.9128132,0.5090768800000001,1.3842472799999999,0.0002529747,0.0002529747,0.0002529747
72,5615.08,0.7759356799999999,0.53094132,1.25586656,0.98030416,0.93572556,0.96174408,0.7424639199999999,0.90509692,0.49476076,1.37578012,0.00024087591,0.00024087591,0.00024087591
73,5691.32,0.77357436,0.5299533200000001,1.25558992,0.97864448,0.94032004,0.96091424,0.73560256,0.9170023199999999,0.50276356,1.38620352,0.00022877712,0.00022877712,0.00022877712
74,5768.63,0.76527516,0.53390532,1.247844,0.96739104,0.9460681999999999,0.95842472,0.73878024,0.91532272,0.50162736,1.38439548,0.00021667833,0.00021667833,0.00021667833
75,5846.18,0.769652,0.5336188000000001,1.2513612799999998,0.98480756,0.93556364,0.96340376,0.7430913600000001,0.92270308,0.49436556,1.3942853599999998,0.00020457954,0.00020457954,0.00020457954
76,5922.52,0.7563238800000001,0.52340288,1.24341776,0.96982996,0.9397027200000001,0.95828304,0.73822364,0.91200304,0.50685388,1.3892959599999999,0.00019248074999999998,0.00019248074999999998,0.00019248074999999998
77,5999.05,0.75895196,0.5261396399999999,1.25121308,0.9798184,0.939389,0.96406156,0.7449939200000001,0.90373348,0.49801127999999995,1.3765013599999998,0.00018038195999999998,0.00018038195999999998,0.00018038195999999998
78,6075.95,0.7639117200000001,0.522899,1.24981012,0.98408904,0.93605952,0.96457768,0.7423526,0.90788308,0.48996896,1.37668908,0.00016828317,0.00016828317,0.00016828317
79,6153.48,0.7494671599999999,0.507338,1.242657,0.9812048400000001,0.9380632799999999,0.9659034000000001,0.7428889599999999,0.90572924,0.49292308,1.37215416,0.00015618438000000002,0.00015618438000000002,0.00015618438000000002
80,6231.57,0.7616590799999999,0.5125546400000001,1.2485356,0.9795451599999999,0.9395408000000001,0.9628572799999999,0.74428552,0.90450412,0.48542416,1.3759974799999999,0.00014408559000000001,0.00014408559000000001,0.00014408559000000001
81,6338.06,0.75609664,0.42204396,1.37427836,0.98483792,0.9376584800000001,0.9595885200000001,0.74141144,0.9066184399999999,0.48994920000000003,1.37232212,0.0001319868,0.0001319868,0.0001319868
82,6414.12,0.7419781200000001,0.41069184,1.3627681600000001,0.97856352,0.9400771600000001,0.96133928,0.74458912,0.90152036,0.4878744,1.3807794,0.00011988801,0.00011988801,0.00011988801
83,6490.7,0.74250176,0.40160224,1.3606340799999999,0.9739994000000001,0.9381746000000001,0.95959864,0.7448927200000001,0.8988132400000001,0.4946916,1.38022612,0.00010778922,0.00010778922,0.00010778922
84,6567.53,0.72818564,0.39856907999999996,1.34635748,0.97773368,0.93779004,0.96212864,0.74515584,0.89718304,0.4892082,1.38066084,9.569043e-05,9.569043e-05,9.569043e-05
85,6644.27,0.725192,0.39358956,1.33611192,0.9792112000000001,0.93576604,0.96107616,0.7465018,0.89815128,0.49314044,1.3774696000000002,8.359164e-05,8.359164e-05,8.359164e-05
86,6719.75,0.7189182000000001,0.38456912,1.3355092400000002,0.97807776,0.93781028,0.9633936399999999,0.7474834400000001,0.89565164,0.48774596,1.37502924,7.149285e-05,7.149285e-05,7.149285e-05
87,6795.2,0.71693232,0.38189164,1.32815852,0.98096196,0.9379924399999999,0.96097496,0.74438672,0.89698544,0.49091744,1.37881328,5.939406e-05,5.939406e-05,5.939406e-05
88,6870.78,0.72039032,0.37863124000000004,1.32785224,0.98121496,0.9372132000000001,0.96042848,0.746603,0.89373492,0.48726184,1.3755627599999998,4.729527e-05,4.729527e-05,4.729527e-05
89,6946.46,0.71088576,0.37836448,1.3290082,0.98122508,0.9344706800000001,0.96167324,0.74777692,0.89304332,0.48333948,1.3734780800000002,3.519648e-05,3.519648e-05,3.519648e-05
90,7021.75,0.71159712,0.37483732,1.32168712,0.98231804,0.93654528,0.9617542,0.74891036,0.8935768399999999,0.48083984,1.37441668,2.309769e-05,2.309769e-05,2.309769e-05
91,7099.707021348315,0.6973651775999999,0.36734057359999994,1.2952533776,0.9921412204,0.9459107328,0.971371742,0.7563994636,0.8757053032,0.47122304319999997,1.3469283464,2.28667131e-05,2.28667131e-05,2.28667131e-05
92,7177.66404269663,0.683417874048,0.359993762128,1.2693483100479999,1.002062632604,0.9553698401280001,0.98108545942,0.763963458236,0.858191197136,0.46179858233599996,1.3199897794720001,2.28667131e-05,2.28667131e-05,2.28667131e-05
93,7255.6210640449435,0.66974951656704,0.35279388688543994,1.2439613438470398,1.01208325893004,0.9649235385292799,0.9908963140142,0.7716030928183599,0.8410273731932798,0.45256261068928,1.29358998388256,2.28667131e-05,2.28667131e-05,2.28667131e-05
94,7333.578085393258,0.6563545262356991,0.3457380091477312,1.219082116970099,1.0222040915193404,0.9745727739145729,1.000805277154342,0.7793191237465436,0.8242068257294143,0.44351135847549433,1.2677181842049086,2.28667131e-05,2.28667131e-05,2.28667131e-05
95,7411.535106741573,0.6432274357109852,0.33882324896477656,1.194700474630697,1.0324261324345336,0.9843185016537185,1.0108133299258855,0.7871123149840089,0.807722689214826,0.4346411313059845,1.2423638205208107,2.28667131e-05,2.28667131e-05,2.28667131e-05
96,7489.492128089888,0.6303628869967655,0.332046783985481,1.1708064651380832,1.0427503937588791,0.9941616866702557,1.0209214632251442,0.7949834381338491,0.7915682354305295,0.4259483086798648,1.2175165441103943,2.28667131e-05,2.28667131e-05,2.28667131e-05
97,7567.449149438202,0.61775562925683,0.32540584830577135,1.1473903358353212,1.053177897696468,1.0041033035369584,1.0311306778573959,0.8029332725151876,0.7757368707219189,0.4174293425062674,1.1931662132281864,2.28667131e-05,2.28667131e-05,2.28667131e-05
98,7645.406170786517,0.6054005166716935,0.31889773133965593,1.1244425291186146,1.0637096766734326,1.014144336572328,1.0414419846359697,0.8109626052403394,0.7602221333074805,0.4090807556561421,1.1693028889636223,2.28667131e-05,2.28667131e-05,2.28667131e-05
99,7723.3631921348315,0.5932925063382597,0.31251977671286285,1.1019536785362427,1.074346773440167,1.0242857799380514,1.0518564044823295,0.819072231292743,0.7450176906413308,0.4008991405430193,1.1459168311843502,2.28667131e-05,2.28667131e-05,2.28667131e-05
100,7801.320213483146,0.5814266562114944,0.3062693811786055,1.0799146049655177,1.0850902411745686,1.0345286377374319,1.0623749685271526,0.8272629536056704,0.7301173368285042,0.39288115773215887,1.1229984945606633,2.28667131e-05,2.28667131e-05,2.28667131e-05
101,7879.277234831461,0.5697981230872645,0.3001439935550334,1.0583163128662072,1.0959411435863144,1.0448739241148064,1.0729987182124245,0.8355355831417272,0.715514990091934,0.38502353457751565,1.10053852466945,2.28667131e-05,2.28667131e-05,2.28667131e-05
102,7957.234256179775,0.5584021606255193,0.29414111368393275,1.0371499866088831,1.1069005550221775,1.0553226633559543,1.0837287053945486,0.8438909389731443,0.7012046902900954,0.37732306388596537,1.0785277541760607,2.28667131e-05,2.28667131e-05,2.28667131e-05
103,8035.19127752809,0.5472341174130089,0.28825829141025416,1.0164069868767056,1.1179695605723994,1.0658758899895138,1.094565992448494,0.8523298483628757,0.6871805964842935,0.3697766026082461,1.0569571990925397,2.28667131e-05,2.28667131e-05,2.28667131e-05
104,8113.148298876405,0.5362894350647487,0.28249312558204903,0.9960788471391716,1.1291492561781233,1.0765346488894088,1.1055116523729789,0.8608531468465045,0.6734369845546077,0.36238107055608115,1.035818055110689,2.28667131e-05,2.28667131e-05,2.28667131e-05
105,8191.105320224719,0.5255636463634537,0.2768432630704081,0.976157270196388,1.1404407487399046,1.087299995378303,1.116566768896709,0.8694616783149696,0.6599682448635156,0.35513344914495953,1.0151016940084752,2.28667131e-05,2.28667131e-05,2.28667131e-05
106,8269.062341573033,0.5150523734361846,0.2713063978089999,0.9566341247924603,1.1518451562273038,1.0981729953320858,1.1277324365856758,0.8781562950981193,0.6467688799662452,0.34803078016206035,0.9947996601283056,2.28667131e-05,2.28667131e-05,2.28667131e-05
107,8347.019362921348,0.5047513259674609,0.2658802698528199,0.9375014422966109,1.1633636077895766,1.1091547252854068,1.1390097609515326,0.8869378580491004,0.6338335023669203,0.34107016455881906,0.9749036669257393,2.28667131e-05,2.28667131e-05,2.28667131e-05
108,8424.976384269663,0.4946562994481116,0.2605626644557634,0.9187514134506786,1.1749972438674725,1.120246272538261,1.150399858561048,0.8958072366295915,0.6211568323195817,0.3342487612676427,0.9554055935872245,2.28667131e-05,2.28667131e-05,2.28667131e-05
109,8502.933405617978,0.4847631734591494,0.25535141116664817,0.9003763851816651,1.1867472163061472,1.1314487352636435,1.1619038571466584,0.9047653089958874,0.6087336956731901,0.3275637860422898,0.93629748171548,2.28667131e-05,2.28667131e-05,2.28667131e-05
110,8580.890426966293,0.4750679099899664,0.25024438294331525,0.8823688574780317,1.1986146884692086,1.14276322261628,1.1735228957181252,0.9138129620858464,0.5965590217597263,0.32101251032144407,0.9175715320811704,2.28667131e-05,2.28667131e-05,2.28667131e-05
111,8658.847448314607,0.46556655179016704,0.24523949528444888,0.8647214803284711,1.2106008353539008,1.1541908548424427,1.1852581246753062,0.9229510917067046,0.5846278413245317,0.3145922601150151,0.8992201014395469,2.28667131e-05,2.28667131e-05,2.28667131e-05
112,8736.804469662922,0.4562552207543637,0.24033470537875992,0.8474270507219016,1.2227068437074398,1.1657327633908672,1.1971107059220594,0.9321806026237719,0.5729352844980411,0.3083004149127148,0.881235699410756,2.28667131e-05,2.28667131e-05,2.28667131e-05
113,8814.761491011235,0.44713011633927646,0.23552801127118472,0.8304785097074636,1.2349339121445142,1.177390091024776,1.20908181298128,0.9415024086500096,0.5614765788080804,0.30213440661446056,0.863610985422541,2.28667131e-05,2.28667131e-05,2.28667131e-05
114,8892.71851235955,0.43818751401249084,0.230817451045761,0.8138689395133143,1.2472832512659595,1.1891639919350236,1.2211726311110929,0.9509174327365097,0.5502470472319186,0.29609171848217125,0.8463387657140901,2.28667131e-05,2.28667131e-05,2.28667131e-05
115,8970.675533707865,0.4294237637322411,0.2262011020248458,0.797591560723048,1.2597560837786188,1.201055631854374,1.2333843574222036,0.9604266070638748,0.5392421062872803,0.2901698841125279,0.8294119903998084,2.28667131e-05,2.28667131e-05,2.28667131e-05
116,9048.63255505618,0.4208352884575962,0.22167707998434885,0.781639729508587,1.2723536446164052,1.2130661881729174,1.2457182009964256,0.9700308731345135,0.5284572641615347,0.2843664864302773,0.812823750591812,2.28667131e-05,2.28667131e-05,2.28667131e-05
117,9126.589576404494,0.4124185826884443,0.2172435383846619,0.7660069349184153,1.2850771810625692,1.2251968500546468,1.25817538300639,0.9797311818658586,0.517888118878304,0.27867915670167176,0.7965672755799758,2.28667131e-05,2.28667131e-05,2.28667131e-05
118,9204.54659775281,0.40417021103467543,0.21289866761696866,0.750686796220047,1.297927952873195,1.2374488185551933,1.270757136836454,0.9895284936845173,0.507530356500738,0.2731055735676383,0.7806359300683763,2.28667131e-05,2.28667131e-05,2.28667131e-05
119,9282.503619101124,0.3960868068139819,0.2086406942646293,0.7356730602956462,1.310907232401927,1.2498233067407454,1.2834647082048187,0.9994237786213626,0.4973797493707231,0.2676434620962856,0.7650232114670088,2.28667131e-05,2.28667131e-05,2.28667131e-05
120,9360.460640449439,0.3881650706777023,0.2044678803793367,0.7209595990897332,1.3240163047259463,1.2623215398081529,1.296299355286867,1.0094180164075761,0.48743215438330867,0.26229059285435985,0.7497227472376686,2.28667131e-05,2.28667131e-05,2.28667131e-05
121,9438.417661797754,0.3804017692641482,0.20037852277174995,0.7065404071079384,1.3372564677732055,1.2749447552062343,1.3092623488397352,1.0195121965716516,0.47768351129564246,0.2570447809972727,0.7347282922929151,2.28667131e-05,2.28667131e-05,2.28667131e-05
122,9516.374683146067,0.3727937338788653,0.19637095231631496,0.6924095989657797,1.3506290324509376,1.2876942027582965,1.3223549723281327,1.0297073185373684,0.46812984106972966,0.2519038853773272,0.7200337264470569,2.28667131e-05,2.28667131e-05,2.28667131e-05
123,9594.331704494383,0.3653378592012879,0.19244353326998867,0.678561406986464,1.3641353227754471,1.3005711447858797,1.3355785220514143,1.040004391722742,0.45876724424833504,0.24686580766978064,0.7056330519181158,2.28667131e-05,2.28667131e-05,2.28667131e-05
124,9672.288725842696,0.35803110201726224,0.18859466260458888,0.6649901788467348,1.3777766760032018,1.3135768562337384,1.3489343072719282,1.0504044356399695,0.44959189936336835,0.24192849151638504,0.6915203908797535,2.28667131e-05,2.28667131e-05,2.28667131e-05
125,9750.245747191011,0.3508704799769169,0.1848227693524971,0.6516903752698001,1.3915544427632338,1.326712624796076,1.3624236503446476,1.0609084799963695,0.44060006137610097,0.2370899216860573,0.6776899830621583,2.28667131e-05,2.28667131e-05,2.28667131e-05
126,9828.202768539326,0.3438530703773786,0.18112631396544715,0.638656567764404,1.405469987190866,1.3399797510440368,1.376047886848094,1.071517564796333,0.43178806014857896,0.23234812325233617,0.6641361834009152,2.28667131e-05,2.28667131e-05,2.28667131e-05
127,9906.15978988764,0.336976008969831,0.17750378768613823,0.6258834364091159,1.4195246870627747,1.353379548554477,1.3898083657165752,1.0822327404442964,0.42315229894560735,0.22770116078728944,0.6508534597328969,2.28667131e-05,2.28667131e-05,2.28667131e-05
128,9984.116811235956,0.3302364887904343,0.1739537119324154,0.6133657676809336,1.4337199339334026,1.3669133440400218,1.403706449373741,1.0930550678487394,0.4146892529666952,0.2231471375715436,0.6378363905382389,2.28667131e-05,2.28667131e-05,2.28667131e-05
129,10062.07383258427,0.32363175901462565,0.1704746376937671,0.6010984523273148,1.4480571332727366,1.3805824774804218,1.4177435138674783,1.1039856185272265,0.40639546790736125,0.21868419482011275,0.6250796627274741,2.28667131e-05,2.28667131e-05,2.28667131e-05
